	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
4663	4/21/2021	80.64683149	50.4	96.5	9.922249264	4.36	16.72	0.025439097	0	1	0	0
26	4/21/2021	72.99756654	41.3	92.2	19.041331728	13.7	25.14	0.005899098	0	0	0	0
465	4/21/2022	53.79447933	33.2	74.8	18.495739334	9.47	25.17	2.199e-06	0	0	0	0
2900	4/21/2022	75.89761846	53.5	94.2	13.652233004	5.11	21.03	7.9433e-05	0	0	0	0
38	4/21/2022	74.85131756	48.8	89.7	1.230711354	-1.58	5.42	0.017804667	0	0	0	0
3046	4/21/2022	95.78855357	92.6	96.9	13.560152549	11.24	14.35	0.043507702	1	0	0	0
3698	4/21/2022	68.23051818	61.3	79.2	13.848039863	6.91	19.48	0.0009201	0	0	0	0
651	4/21/2022	77.51349082	61.7	92.1	5.096394327	1.36	11.23	0.001482228	0	0	0	0
203	4/21/2023	67.78639344	53.4	79.4	28.300951277	20.96	35.99	3.7762e-05	0	0	0	0
4648	4/21/2023	66.09737113	44.8	86.7	30.371900637	22.09	37.92	0.010749633	0	0	0	0
3943	4/21/2023	75.23563092	55.5	91.6	11.106458746	5.6	18.54	0.004440534	0	0	0	0
2172	4/21/2023	75.21804364	64.6	87.9	15.082616154	12.75	21.2	0.002019474	0	0	0	0
1509	4/21/2023	68.58252817	45.4	87.4	13.22057001	7.84	18.69	0.021531189	0	0	0	0
3067	4/21/2024	72.42044491	53.1	79.1	12.94582613	14.17	14.66	0.034788169	0	0	0	0
1425	4/22/2020	54.98692105	33.8	70.1	19.251477641	14.79	29.05	4.85e-07	0	1	0	0
3345	4/22/2020	65.67446576	35.3	85.9	5.02127886	1.5	11.76	1.542e-06	0	1	0	0
4423	4/22/2020	51.58233407	31.9	81.3	27.172709394	19.44	33.92	0.004730386	0	0	0	0
1887	4/22/2022	90.23062597	85.4	96.4	13.114723393	7.38	17.94	0.006188447	0	0	0	0
5562	4/22/2022	76.37315043	65.9	85.3	22.897977467	15.72	25.86	0.007009246	0	0	0	0
2098	4/22/2022	90.63303972	77.8	97.2	2.442766562	-2.7	6.04	0.020420251	0	0	0	0
4746	4/22/2022	78.57404387	60.4	90.4	23.823884688	18.97	29.54	4.36e-07	0	0	0	0
1883	4/22/2022	61.74517101	38.4	74.4	18.280590413	17.71	27.21	0.00156955	0	0	0	0
5778	4/22/2022	84.05939172	62.9	88.6	15.173712359	8.26	19.58	0.033368192	0	0	0	0
16	4/22/2022	80.8927662	67.5	91.2	6.538340236	3.37	9.37	0.003969224	0	0	0	0
3270	4/22/2022	87.50133584	62.7	93.6	0.874016336	-2.83	4.89	0.019022411	0	0	0	0
4945	4/22/2022	52.05733209	32.5	71.4	22.631149291	12.64	30.79	0.0	0	0	0	0
2702	4/22/2022	81.55580474	63.7	88.5	7.369336296	0.81	13.94	0.000338252	0	0	0	0
1564	4/22/2023	92.91224169	97.6	92.3	16.733693481	16.21	14.81	0.109935771	0	0	0	0
4886	4/22/2023	83.59732107	67.1	90.9	8.849835395	2.89	18.76	2.2396e-05	0	0	0	0
2933	4/22/2023	73.28744519	53.0	83.8	19.657107816	13.14	29.69	0.002789056	0	0	0	0
4952	4/22/2023	64.76998397	48.9	85.0	2.832715357	-2.2	6.33	0.004692144	0	0	0	0
3428	4/22/2024	72.04500357	60.1	80.7	12.642233611	7.95	15.04	5.725e-06	0	0	0	0
3856	4/22/2024	83.31018691	65.5	93.7	4.038136174	-1.72	9.72	0.012505126	0	0	0	0
6022	4/23/2020	58.34160062	40.2	83.3	19.306233672	10.12	28.93	0.003052658	0	0	0	0
3614	4/23/2020	75.03707099	58.5	89.0	20.653427151	16.44	23.54	0.000223413	0	0	0	0
125	4/23/2020	79.09831847	42.6	94.2	12.427056588	8.98	19.37	0.008980216	0	0	0	0
5914	4/23/2020	75.03059546	54.6	87.8	8.171307045	3.29	13.83	0.0006387	0	0	0	0
2764	4/23/2020	86.13972036	74.8	94.1	1.428729781	-2.56	4.23	0.000926812	0	0	0	0
554	4/23/2020	84.17853868	59.1	95.4	14.931166541	10.8	19.07	0.000443544	0	0	0	0
3420	4/23/2021	62.75952331	39.7	86.2	22.395744471	18.13	27.15	0.0020985	0	0	0	0
3191	4/23/2021	76.62692443	67.9	87.2	16.558242773	13.3	23.14	0.008664451	0	0	0	0
413	4/23/2021	70.75660428	58.0	81.7	9.045424208	1.38	15.26	0.000709961	0	0	0	0
4253	4/23/2021	86.27218627	73.9	93.3	13.848778035	11.4	21.09	3.3e-08	1	0	0	0
3131	4/23/2022	64.84989935	37.2	89.7	17.236331521	10.45	26.45	0.005345321	0	0	0	0
5762	4/23/2022	60.66114159	37.8	81.6	25.057478386	17.74	33.15	4.2331e-05	0	0	0	0
2019	4/23/2022	59.76678609	38.5	81.8	19.486708177	12.05	24.61	0.021017208	0	0	0	0
1600	4/23/2022	55.01896406	35.5	82.3	22.124631726	16.86	29.63	0.000972702	0	0	0	0
3084	4/23/2023	43.13578883	28.1	66.0	27.905205955	15.2	36.09	0.000112558	0	0	0	1
2559	4/23/2023	53.84822573	32.6	82.8	7.934784706	0.42	13.22	0.009420267	0	0	0	0
5827	4/23/2023	95.90793198	91.3	98.1	9.809442105	8.69	15.03	0.003120014	0	0	0	0
1871	4/23/2023	68.95930997	45.6	89.4	16.269891864	10.67	20.68	0.004031276	1	0	0	0
4816	4/23/2023	81.85233491	59.1	91.8	3.763737505	-0.95	8.13	0.000798993	0	0	0	0
5763	4/23/2024	76.06502903	64.7	79.5	19.925189716	18.86	23.16	0.00347859	0	0	0	0
2493	4/23/2024	76.46211146	63.1	89.8	12.006542086	8.37	17.16	0.090197743	0	1	0	0
1331	4/23/2024	71.52223048	49.5	92.1	18.191366299	11.37	24.46	3.6e-08	0	1	0	0
1293	4/23/2024	69.87010849	58.5	86.4	10.053221873	0.36	16.64	0.001836369	0	1	0	0
2832	4/24/2020	72.22165076	55.4	93.4	26.547463961	19.42	31.9	0.026989561	0	1	0	0
3075	4/24/2020	35.04448787	14.9	53.4	27.725023388	15.81	37.2	1.0643e-05	0	0	0	0
720	4/24/2020	85.16485915	46.8	94.2	12.878558101	9.51	20.82	0.06192725	0	0	0	0
4203	4/24/2021	71.40672518	57.4	78.4	5.001994297	-0.37	11.15	4.541e-06	0	0	0	0
3838	4/24/2021	56.54191356	40.5	73.0	6.279762223	0.79	13.0	2.3623e-05	0	1	0	0
2329	4/24/2021	79.97881523	50.0	94.6	21.134633897	15.06	25.46	4.7685e-05	1	0	0	0
2587	4/24/2022	90.88718222	80.4	93.1	2.312530396	-1.46	7.16	0.026513671	0	0	0	0
3239	4/24/2022	81.72939129	57.8	94.5	5.608803872	1.15	10.84	2.51e-07	0	0	0	0
2440	4/24/2022	52.10746886	34.9	78.0	26.046386962	17.2	33.88	0.000481918	0	0	0	0
4721	4/24/2022	77.68677043	56.4	92.1	17.461728304	9.68	23.17	0.019979947	0	0	0	0
4202	4/24/2022	42.99432145	31.7	75.0	29.683863771	21.44	38.68	2.28e-07	0	0	0	0
597	4/24/2023	63.9376532	42.5	81.4	5.710277288	-0.67	12.03	0.001063204	0	0	0	0
4358	4/24/2023	86.4034896	73.4	94.0	8.307663181	2.62	14.74	0.100130074	0	0	0	0
5668	4/24/2024	77.37622416	61.7	86.9	15.587040642	11.92	19.19	0.004231263	1	0	0	0
2470	4/24/2024	65.15463195	47.3	85.5	25.503348251	17.67	34.46	0.002951015	1	0	0	0
2833	4/25/2020	49.62568816	29.5	84.3	21.361915192	13.12	25.51	1.8634e-05	1	0	0	0
5809	4/25/2020	64.24968429	38.2	87.9	16.655923779	7.38	24.69	0.000735234	1	0	0	0
3812	4/25/2020	76.89460168	51.1	87.3	14.194398564	11.08	21.59	0.002059377	0	0	0	0
5876	4/25/2020	81.53957288	63.4	95.1	16.600530611	11.77	21.33	0.078097818	0	0	0	0
3375	4/25/2020	37.17914269	10.3	52.9	30.122940586	19.75	39.7	4.6023e-05	0	0	0	0
3323	4/25/2020	66.05261871	49.8	89.7	11.288485054	5.69	14.75	0.003224005	0	0	0	0
5208	4/25/2020	72.19383074	42.0	88.3	17.1357347	11.75	26.46	0.016168638	0	0	0	0
4159	4/25/2021	86.80526961	68.2	95.0	17.860088853	15.71	26.02	0.008246406	0	0	0	0
5265	4/25/2021	61.63385795	37.0	90.2	21.80450647	12.44	32.64	0.008523405	1	1	0	0
5525	4/25/2021	83.03138021	68.6	91.2	12.094032294	6.56	14.92	0.079041151	0	0	0	0
1847	4/25/2021	89.76268013	81.7	96.8	2.325066119	-1.67	7.32	0.036324305	0	0	0	0
5210	4/25/2021	89.24304019	85.1	95.9	16.660057651	13.45	16.18	0.009964847	0	0	0	0
5998	4/25/2022	81.45503052	57.4	91.4	15.65809348	9.13	20.08	9.3319e-05	0	0	0	0
998	4/25/2022	57.98831145	35.2	79.2	27.721513316	20.34	36.61	0.001124955	1	0	0	0
243	4/25/2022	53.81311637	28.8	66.5	12.27503543	3.96	19.48	0.000194622	0	0	0	0
538	4/25/2022	52.94974047	31.5	83.2	13.35790705	5.18	18.88	0.000312516	0	0	0	0
2828	4/25/2022	82.58586899	64.4	90.1	9.859056193	4.36	16.52	0.003557772	0	0	0	0
5204	4/25/2022	51.31954669	42.9	72.7	27.917766388	19.49	33.37	0.007078737	0	0	0	0
4415	4/25/2022	96.76089513	87.2	98.8	1.50981823	-3.16	4.49	0.031687698	0	1	0	0
4026	4/25/2022	66.46394784	48.3	88.6	22.615577548	15.77	31.59	0.001999686	0	0	0	0
889	4/25/2022	79.37174637	58.7	92.6	7.532533116	5.31	13.46	0.004419246	0	0	0	0
996	4/25/2023	71.38834164	55.2	89.3	19.039714007	12.4	25.62	0.008734282	0	0	0	0
4979	4/25/2023	49.15290006	26.4	83.2	25.334544995	15.23	30.53	0.004181312	0	0	0	0
2693	4/25/2023	70.72063473	43.9	85.9	22.863689799	15.45	33.95	0.007620321	0	0	0	0
2080	4/25/2024	61.92715379	47.4	87.5	27.959624502	18.21	36.49	3.1177e-05	1	1	0	0
4374	4/25/2024	64.95976976	52.3	82.4	27.20226814	18.54	32.49	0.02533868	0	0	0	0
2385	4/25/2024	79.63151955	69.4	85.8	23.188600138	16.35	30.98	0.000481189	0	0	0	0
2230	4/25/2024	63.59337361	43.3	81.0	14.251659038	5.64	21.64	0.008188955	0	0	0	0
846	4/25/2024	69.36219942	57.9	73.8	23.141668501	18.51	28.1	0.000219885	0	0	0	0
33	4/26/2020	41.15384804	11.4	79.2	31.660670067	22.94	40.78	0.008825383	0	1	0	0
2670	4/26/2020	89.50340647	69.2	95.9	2.745036678	-3.19	6.43	0.001668112	0	0	0	0
1258	4/26/2020	60.527181	39.7	88.8	24.613059336	11.55	31.3	0.000598963	0	1	0	0
3097	4/26/2021	41.92015051	25.2	72.6	22.565707932	13.23	30.2	8.865e-06	0	0	0	0
3549	4/26/2021	73.86737487	53.6	86.7	10.710858041	3.59	18.33	0.001054898	0	1	0	0
2491	4/26/2021	70.49163124	44.9	87.0	24.578382276	20.44	25.61	0.038596454	0	0	0	0
2652	4/26/2021	53.92439284	33.5	77.9	18.987198028	14.53	26.9	0.001117486	0	0	0	0
2120	4/26/2022	77.01020385	47.4	93.0	10.544257474	2.2	16.39	0.000168157	0	0	0	0
386	4/26/2022	54.10933022	35.5	86.3	27.421129259	17.67	36.09	8.899e-06	0	1	0	0
2418	4/26/2022	66.78182435	38.2	86.6	5.459863412	-1.03	17.39	6.2186e-05	1	0	0	0
4712	4/26/2022	44.07185416	28.6	70.4	26.240869444	15.55	35.61	0.0	0	0	0	0
3409	4/26/2023	43.24814233	30.4	64.7	22.893112152	12.26	32.87	0.0	1	1	1	0
1922	4/26/2023	65.14361013	47.9	84.0	25.104889903	18.44	31.11	0.006347643	0	0	1	0
5033	4/26/2024	82.14319143	76.4	88.3	1.491280811	-1.49	5.77	0.017120114	1	0	0	0
2949	4/26/2024	85.42560625	75.9	93.4	9.275677439	3.72	14.97	0.020305395	1	0	0	0
5507	4/27/2020	59.17891622	36.8	75.5	26.807696042	18.93	35.33	0.001180125	0	0	0	0
4267	4/27/2020	46.87849245	25.8	81.9	27.764974302	20.29	36.25	1.51e-07	1	1	0	0
4032	4/27/2020	76.74823115	49.8	91.6	16.152131272	10.81	24.81	0.027365862	0	0	0	0
4679	4/27/2020	71.71933387	45.2	91.8	17.841710587	11.09	25.39	0.003754385	0	0	0	0
3235	4/27/2021	63.17533846	38.0	84.8	14.533428652	9.68	21.92	0.000289035	0	0	0	0
1717	4/27/2021	53.29144267	38.6	81.2	26.997708516	19.89	35.3	0.01167944	0	0	0	0
5629	4/27/2021	83.15204672	56.5	91.0	7.568874381	3.37	12.12	7.7424e-05	0	0	0	0
5764	4/27/2022	87.44521109	60.1	94.9	9.682579509	7.27	13.48	0.094671493	0	0	0	0
180	4/27/2022	47.79406567	29.1	77.0	23.500116389	13.09	34.41	2.9e-08	0	0	0	0
3881	4/27/2023	84.95776054	66.4	90.5	2.89163942	1.93	6.71	0.021226258	0	0	0	0
988	4/27/2023	54.63987583	33.3	73.1	29.420542357	19.8	38.15	2.294e-06	0	1	0	0
4698	4/27/2023	64.77012342	45.8	82.8	24.926040208	19.56	31.91	0.004033125	0	1	0	0
2863	4/27/2023	84.74662781	67.4	95.9	11.833600603	7.46	20.11	0.017328292	0	0	0	0
2015	4/27/2023	50.89277341	29.1	71.8	21.612307844	11.29	32.71	6.03e-06	1	0	0	0
3426	4/27/2023	79.41029488	67.6	89.9	17.505931019	11.84	20.7	0.00098658	0	0	0	0
2664	4/27/2024	61.0178501	35.2	73.9	22.278163492	14.18	33.0	0.000368307	0	0	0	0
1488	4/27/2024	84.27784602	76.3	81.0	5.925321519	2.45	10.44	2.62e-07	0	0	1	0
438	4/27/2024	66.63588132	63.7	79.5	24.09863107	16.93	32.13	2.2794e-05	0	0	0	0
4502	4/27/2024	86.90831473	78.0	88.7	6.219424359	1.9	10.73	0.071559751	1	0	0	0
3115	4/28/2020	64.54061607	39.9	82.0	14.506943357	7.66	23.74	0.000860485	0	0	0	0
3449	4/28/2020	47.98168313	36.9	80.9	23.92770151	12.48	30.54	6.9496e-05	0	0	0	0
4589	4/28/2020	57.56651716	29.2	88.0	22.997268648	12.72	31.9	0.001235222	1	0	0	0
4161	4/28/2020	73.80633632	54.4	92.4	18.129394101	14.19	20.27	0.087977636	0	0	0	0
236	4/28/2021	94.5455748	96.8	96.5	5.247110536	6.85	9.21	0.022264474	0	0	0	0
4937	4/28/2021	73.34454031	46.1	87.1	29.676699794	21.52	38.85	0.00088443	0	0	0	0
5108	4/28/2021	75.16337678	45.5	90.3	6.191000645	-0.08	11.47	0.005759172	0	0	0	0
694	4/28/2021	71.86352654	59.3	85.1	18.509104616	14.58	22.57	0.011983094	0	0	0	0
2864	4/28/2022	53.84054838	29.4	81.4	22.600627955	16.51	30.7	0.000283342	0	0	0	0
5783	4/28/2022	79.60220927	52.6	92.3	11.287736093	6.42	14.82	0.021470583	0	0	0	0
1024	4/28/2022	86.55434705	75.0	90.9	10.511155495	8.01	15.04	0.00016631	0	1	0	0
4571	4/28/2023	73.13390719	60.6	78.9	18.595534624	12.73	25.76	0.000625397	0	0	0	0
3281	4/28/2023	80.66448588	64.2	91.4	7.381515159	2.74	12.89	0.032260795	0	0	0	0
1389	4/29/2020	63.95748843	29.6	92.0	10.626015001	0.15	22.65	0.000153153	0	0	0	0
275	4/29/2020	50.38102625	22.4	80.1	29.815428017	21.66	39.24	8.5117e-05	1	0	0	0
5878	4/29/2020	65.52193858	43.0	91.1	25.818841902	17.96	32.79	0.000885961	0	0	0	0
341	4/29/2020	54.00785991	35.0	80.9	26.653030938	19.48	34.95	0.002674305	0	0	0	0
1610	4/29/2020	86.90221719	77.0	95.6	22.971640535	14.95	27.52	0.030535849	0	0	0	0
2814	4/29/2021	83.2283462	66.0	92.5	2.344217911	-3.42	7.58	0.041595138	0	0	0	0
5900	4/29/2021	57.21651137	34.0	78.6	18.080043994	10.19	27.3	0.000426506	0	0	0	0
5922	4/29/2021	87.35622944	82.9	93.9	5.970879281	3.85	10.74	0.031106088	1	0	0	0
5073	4/29/2021	74.51823822	51.8	79.0	1.229278942	-2.62	4.83	0.003664388	0	0	0	0
3448	4/29/2021	63.66582792	40.8	88.4	26.954308379	19.82	35.2	0.001092378	0	1	0	0
3078	4/29/2021	84.27012823	60.2	94.1	15.895207607	12.77	20.96	0.045330409	0	0	0	0
629	4/29/2022	94.03924856	90.8	96.9	3.538294697	3.02	5.55	0.104239632	0	0	0	0
2256	4/29/2022	61.13972882	37.1	79.4	18.498302194	13.3	24.65	0.000961527	0	1	0	0
2422	4/29/2022	43.47170981	29.4	72.5	27.045107376	17.44	34.35	7.071e-06	0	0	0	0
4456	4/29/2023	71.41996718	50.2	83.3	2.97246459	-1.76	9.4	8.239e-06	0	0	0	0
840	4/29/2023	47.64724952	24.9	74.4	26.599450103	17.55	35.81	1.7291e-05	0	0	0	0
1279	4/3/2020	71.51691307	55.5	82.1	3.622779034	-0.99	5.93	0.006689796	0	0	0	0
1815	4/3/2020	46.69621851	33.6	73.1	16.044169616	7.24	26.4	0.000481601	0	0	0	0
5528	4/3/2021	93.17338836	62.9	98.9	10.333346815	4.09	16.85	0.002282379	0	0	0	0
1999	4/3/2022	64.5556391	48.8	81.2	17.875678075	13.27	25.28	0.006603163	0	0	0	0
5617	4/3/2022	83.3406566	54.1	92.2	19.972615503	14.52	23.28	0.006805207	0	0	0	0
5647	4/3/2022	87.90402229	54.7	96.6	2.698003093	-1.49	10.57	2.97e-07	0	0	0	0
4946	4/3/2023	78.59027089	57.5	92.1	9.151436462	6.3	15.89	0.006508416	0	0	0	0
1166	4/3/2023	77.23058218	56.5	88.5	10.707988878	2.47	10.61	0.001174112	0	1	0	0
2235	4/3/2023	76.35052323	61.0	87.7	3.094774	-1.24	10.38	0.000704446	0	1	0	0
4215	4/3/2023	70.1217861	50.8	82.3	14.773095666	11.42	20.27	0.008468216	0	1	0	0
3483	4/3/2024	54.39652749	30.9	75.9	30.026560152	21.8	39.46	3.594e-06	0	0	0	0
1294	4/3/2024	89.20517551	80.4	90.1	3.591308465	-0.66	7.6	0.004404185	0	0	0	0
4882	4/3/2024	93.20943638	93.1	91.3	2.059251834	-2.03	6.08	0.009603259	0	0	0	0
5985	4/30/2020	90.94410527	66.8	98.2	15.690143574	10.73	23.47	0.001072811	0	0	0	0
3907	4/30/2020	58.21865522	34.6	79.0	18.415454423	10.83	27.79	3.788e-06	0	1	0	0
4466	4/30/2020	66.7167842	42.4	87.9	13.244621411	7.7	20.86	0.000568612	0	0	0	0
3182	4/30/2020	52.77183566	34.9	75.0	22.773417717	17.13	27.94	0.001480113	0	0	0	0
3	4/30/2021	64.56717702	45.5	84.3	16.436251066	10.55	23.18	0.001731765	0	1	0	0
2129	4/30/2021	39.12713713	15.8	63.5	22.654353453	11.64	33.54	3e-09	0	1	0	0
4022	4/30/2021	60.75521512	40.4	83.7	12.218923784	7.91	19.73	8.412e-06	0	0	0	0
3256	4/30/2021	64.43048623	46.7	85.2	11.523407064	4.81	21.11	0.001387052	0	0	0	0
742	4/30/2021	75.16212801	47.8	92.7	4.21815372	-0.65	9.1	0.000258463	0	0	0	0
5036	4/30/2021	59.80123626	41.5	82.1	28.380143501	18.94	36.78	0.000552571	0	0	0	0
1778	4/30/2022	83.97061496	73.3	89.6	15.620589446	13.87	18.48	0.019213569	0	0	0	0
2307	4/30/2023	67.18172939	47.7	88.3	15.980616634	7.39	25.18	6.734e-06	0	0	0	0
935	4/30/2023	64.52601191	42.3	84.2	12.900564479	8.04	21.96	0.002189589	0	1	0	0
701	4/30/2023	92.08982098	75.0	96.6	4.728382888	1.67	9.42	0.033662013	0	0	0	0
4834	4/30/2023	90.83325209	72.7	96.8	11.621348269	8.37	15.73	0.058760008	0	0	0	0
3440	4/4/2020	64.4403986	40.9	86.9	26.777659225	18.57	33.08	0.000480749	0	0	0	0
3002	4/4/2020	42.86890787	16.5	74.3	18.714924085	9.5	26.9	0.025951486	0	0	0	0
1671	4/4/2020	70.58734713	42.8	96.0	26.330452683	19.15	31.3	0.000472917	0	0	0	0
4615	4/4/2021	89.05011911	84.0	92.0	6.149714784	6.68	8.06	0.00104504	0	0	0	0
3178	4/4/2021	75.28527691	50.9	93.9	22.331513644	15.71	27.83	0.009195085	1	0	0	0
634	4/4/2021	49.00724889	23.1	79.5	24.526371162	15.78	33.19	0.008555405	0	0	0	0
3577	4/4/2021	64.21927485	46.2	82.3	16.414900386	10.47	22.96	1.9338e-05	0	0	1	0
2345	4/4/2022	68.59293767	45.6	79.3	6.856538066	2.12	11.52	0.000225854	0	0	0	0
4170	4/4/2022	73.84665347	67.1	85.3	9.015520284	3.52	13.57	0.014478627	0	0	0	0
1486	4/4/2023	49.54616959	30.8	70.2	7.280239322	2.47	14.73	3.3478e-05	0	1	0	0
5358	4/4/2023	60.71362978	33.3	75.4	26.232696681	19.54	33.57	0.000801556	0	0	0	0
3497	4/4/2023	88.43711615	77.6	90.2	5.724829782	-1.85	9.65	9.2e-08	0	0	0	0
175	4/4/2023	82.08848558	58.1	89.0	2.758313613	1.71	5.33	0.035178938	0	0	0	0
1137	4/4/2023	85.81886907	77.1	87.5	10.622119907	9.03	13.13	0.00900203	0	1	0	0
2934	4/4/2024	57.63134597	31.3	77.2	14.053395478	6.67	25.28	0.007125287	0	0	0	0
1696	4/4/2024	77.16356045	61.8	83.3	10.375168402	8.43	15.13	0.010670342	0	0	0	0
5603	4/4/2024	87.87216524	76.7	93.5	13.005147876	8.75	16.26	0.027448608	0	0	0	0
3774	4/4/2024	78.76449936	65.3	86.5	11.835934519	7.58	20.32	0.000727155	0	0	0	0
2000	4/4/2024	59.11929783	52.2	66.8	5.565915618	-0.53	12.77	0.02680526	0	0	0	0
3693	4/5/2020	71.55795922	58.2	89.9	22.643283881	16.05	26.77	0.003982432	0	1	0	0
568	4/5/2020	66.98657288	51.4	85.5	9.23487487	5.05	11.37	0.004730042	0	0	0	0
559	4/5/2020	58.98993093	40.4	74.3	27.342864065	21.48	33.4	3.0136e-05	0	0	0	0
1154	4/5/2020	50.92697544	35.1	74.8	26.513355675	19.24	34.38	0.001732788	0	1	0	0
4427	4/5/2020	92.99201887	66.5	98.1	4.123229344	0.12	10.75	0.017484772	0	0	0	0
3686	4/5/2020	56.09188231	35.2	83.2	23.25086719	14.28	32.19	0.000151749	0	0	0	0
3778	4/5/2021	90.25931139	86.5	96.0	15.026847355	13.78	21.11	0.088065778	1	0	0	0
1327	4/5/2021	70.21339798	59.4	80.0	10.324329062	6.62	16.77	0.00045428	0	0	0	0
1394	4/5/2022	77.5337492	47.0	97.8	8.619886448	-1.86	17.44	0.011629199	0	0	0	0
1153	4/5/2022	82.13322605	62.9	95.0	14.537142382	11.8	18.63	0.020257088	0	0	0	0
5134	4/5/2022	65.45517175	43.6	80.1	10.809548695	3.21	17.9	0.00149479	0	0	0	0
3116	4/5/2023	85.62267798	69.5	93.0	14.768664874	10.6	19.98	0.000181845	0	0	0	0
2891	4/5/2023	79.35851737	74.1	83.2	9.727450898	6.87	14.71	0.010010928	0	0	0	0
1596	4/5/2023	65.81560042	60.7	86.1	18.630361977	10.2	26.39	8.1567e-05	0	0	0	0
5201	4/5/2023	65.69173281	47.9	87.4	24.59577379	17.85	31.33	0.002213751	0	0	0	0
732	4/5/2024	94.34270887	97.6	96.1	7.181951043	5.49	11.32	0.077446533	0	0	0	0
2925	4/5/2024	80.08487358	58.2	90.5	7.758523006	4.79	18.92	1.238e-06	0	0	0	0
1772	4/5/2024	83.4791063	81.3	93.5	3.582279171	-1.12	6.33	0.073313563	0	1	0	0
3249	4/6/2020	56.02218218	36.1	75.7	2.223776968	-2.62	6.35	8.332e-06	0	0	0	0
5054	4/6/2020	70.51123808	37.7	90.0	22.988873799	16.86	30.39	0.009988905	0	0	0	0
5930	4/6/2020	37.41831618	20.0	75.7	28.42806144	18.32	36.02	3e-09	0	0	0	0
3861	4/6/2020	78.03131831	60.3	94.2	11.283533669	5.11	14.93	0.005648346	0	0	0	0
802	4/6/2020	56.00705458	38.8	84.6	19.200685595	12.14	26.56	0.000528068	0	0	0	0
4938	4/6/2020	70.39164725	50.7	92.4	12.215832065	3.81	17.72	0.021546357	0	1	0	0
1943	4/6/2020	54.16173326	37.1	82.0	19.936994843	10.02	31.85	0.000439621	0	0	0	0
3542	4/6/2021	64.08937553	43.0	90.3	17.934570083	10.45	25.53	4.9854e-05	0	0	0	0
617	4/6/2021	92.76935843	76.9	96.2	11.832450585	9.88	15.66	0.007690495	0	1	0	0
2069	4/6/2021	57.28543187	38.7	87.1	19.779601699	10.83	25.55	0.0	0	0	0	0
1192	4/6/2021	90.05766796	64.2	97.2	24.005957182	19.01	27.6	0.004301018	0	0	0	0
3286	4/6/2021	50.37491648	24.4	85.8	28.658693071	19.58	37.01	0.000334449	0	0	0	0
4890	4/6/2021	58.73672849	30.8	82.8	14.325052115	6.77	20.76	0.007692794	1	0	0	0
3997	4/6/2021	73.10720713	45.5	96.8	26.583286573	19.44	33.1	0.00159437	1	1	0	0
5023	4/6/2021	68.29841988	39.9	86.7	17.9206491	14.21	23.5	0.00038162	0	0	0	0
307	4/6/2021	63.09288427	42.2	88.3	19.424241855	12.58	26.24	0.000801708	0	0	0	0
5430	4/6/2021	93.52010599	82.3	95.3	6.488233407	3.56	10.86	0.026372189	0	0	0	0
3176	4/6/2022	57.90656087	40.0	85.2	23.333796176	16.07	29.87	0.002256379	0	0	0	0
859	4/6/2022	87.37633422	56.5	97.0	4.880664548	0.76	13.66	5.8094e-05	0	0	0	0
185	4/6/2023	85.08291006	62.9	94.4	7.330964932	4.32	16.28	1.367e-05	0	0	0	0
504	4/6/2023	72.4345605	60.0	81.0	13.17351197	5.15	19.97	0.002508443	0	0	0	0
803	4/6/2023	76.22046942	67.3	84.4	8.866112229	5.22	13.42	9.7225e-05	1	0	0	0
4240	4/6/2023	73.12532334	58.7	88.9	1.994481718	-3.37	6.56	0.014013898	1	0	0	0
4058	4/6/2023	44.95889703	26.2	62.1	27.15490344	17.38	37.14	7.4e-08	1	0	0	0
3387	4/6/2024	78.63477995	75.1	84.8	16.157749316	13.36	17.18	0.000768845	0	0	0	0
5933	4/6/2024	86.93573661	79.0	89.1	12.064836653	10.04	15.57	0.003364829	0	0	0	0
201	4/6/2024	77.78146479	68.2	81.8	15.273403976	8.84	25.39	0.001647172	0	0	0	0
3734	4/6/2024	78.03449262	59.5	92.0	1.357894051	-3.16	5.48	0.000862471	0	1	0	0
5246	4/6/2024	55.59202968	37.1	77.3	30.270049789	21.6	38.56	0.003515341	0	0	0	0
5899	4/7/2020	57.20323679	34.5	84.6	11.891950461	5.25	18.05	0.001363644	0	0	0	0
3573	4/7/2020	46.84942208	27.8	79.4	15.320863841	6.83	23.0	0.00063727	0	0	0	0
154	4/7/2020	65.4626723	31.0	87.3	13.683912723	6.95	22.13	0.009623319	0	0	0	0
4656	4/7/2021	86.02428185	59.2	95.5	18.479863048	14.81	21.27	0.026426694	0	0	0	0
1789	4/7/2021	59.12730026	31.0	83.1	22.901079942	16.66	33.31	0.005800169	0	1	0	0
612	4/7/2021	63.34058802	43.4	81.9	13.796349466	7.59	17.92	0.01210366	0	0	0	0
4644	4/7/2021	65.10058646	51.6	82.5	18.212337285	9.13	27.17	0.001378463	0	0	0	0
1273	4/7/2021	87.69662117	61.8	98.1	6.174278504	2.2	10.05	0.028971475	0	0	0	0
4454	4/7/2021	73.62516241	49.7	89.3	16.663111527	11.47	22.65	5.4e-08	0	0	0	0
